#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520437771073023422,0.4894803681,0.1021096037,1.1665891944,0.9997771955,0.0002730176,-0.0163902650,-0.0132982735
1520437771081357422,0.4882884296,0.1023279414,1.1666940681,0.9997676000,0.0005613027,-0.0167600515,-0.0135473851
1520437771089690422,0.4870530603,0.1025582390,1.1669174013,0.9997591642,0.0000501509,-0.0170992706,-0.0137559458
1520437771098024422,0.4858099070,0.1027436367,1.1671375055,0.9997474797,0.0002156633,-0.0175091803,-0.0140839979
1520437771106357422,0.4845140974,0.1029376835,1.1673393680,0.9997352220,0.0002615836,-0.0180281519,-0.0142969627
1520437771114690422,0.4831205431,0.1031755498,1.1675258340,0.9997284114,0.0002090508,-0.0184032194,-0.0142961944
1520437771123023422,0.4817153353,0.1034232174,1.1677440408,0.9997184673,0.0002282155,-0.0187366755,-0.0145557928
1520437771131357422,0.4802584830,0.1036514634,1.1680158354,0.9997078201,0.0000188667,-0.0191571923,-0.0147402902
1520437771139690422,0.4786206278,0.1039232551,1.1682686205,0.9997081328,-0.0003710613,-0.0190408050,-0.0148646978
1520437771148023422,0.4770744795,0.1041882543,1.1684927827,0.9997059517,-0.0004704184,-0.0191398001,-0.0148814299
1520437771156357422,0.4755281097,0.1044507060,1.1686761903,0.9996887362,-0.0006942494,-0.0198740140,-0.0150655977
1520437771164690422,0.4737379699,0.1047003084,1.1689104289,0.9996932354,-0.0008258002,-0.0197716135,-0.0148941743
1520437771173024422,0.4720419835,0.1049533389,1.1691506007,0.9996913571,-0.0013841263,-0.0198163961,-0.0149192880
1520437771181357422,0.4703536413,0.1051840979,1.1692965222,0.9996796225,-0.0014930308,-0.0204104683,-0.0148941581
1520437771189690422,0.4686576655,0.1055857072,1.1693069311,0.9996662646,-0.0008986249,-0.0210107464,-0.0150033502
1520437771198023422,0.4667637887,0.1057892048,1.1694961016,0.9996638358,-0.0011717055,-0.0211313310,-0.0149769595
1520437771206357422,0.4645078738,0.1058298502,1.1698043998,0.9996868729,-0.0023124172,-0.0200441985,-0.0147999666
1520437771214690422,0.4625704620,0.1059705742,1.1699152458,0.9996802897,-0.0024876276,-0.0204945377,-0.0145980822
1520437771223024422,0.4605258006,0.1061397473,1.1700998171,0.9996821556,-0.0027151247,-0.0203899157,-0.0145762531
1520437771231357422,0.4582726748,0.1062573996,1.1702721787,0.9996922004,-0.0030174155,-0.0198245807,-0.0146077234
1520437771239690422,0.4560434150,0.1064376417,1.1703480287,0.9996927717,-0.0033025086,-0.0197789072,-0.0145688155
1520437771248023422,0.4540369635,0.1068308901,1.1702144873,0.9996714285,-0.0024790789,-0.0207251557,-0.0148780752
1520437771256357422,0.4513751702,0.1068003493,1.1704714242,0.9996956395,-0.0039222977,-0.0194483400,-0.0146630837
1520437771264690422,0.4489750120,0.1069729948,1.1704919592,0.9997012635,-0.0040688161,-0.0192473691,-0.0145040421
1520437771273023422,0.4464676872,0.1071706337,1.1705622669,0.9996967589,-0.0044141425,-0.0192428064,-0.0147180153
1520437771281357422,0.4440429665,0.1073537382,1.1705318029,0.9996926327,-0.0044017935,-0.0194516507,-0.0147274435
1520437771289690422,0.4415929618,0.1077160412,1.1703788689,0.9996828532,-0.0038677597,-0.0199731083,-0.0148427912
1520437771298024422,0.4387222830,0.1074933939,1.1707614070,0.9997016350,-0.0057576497,-0.0188153218,-0.0144732183
1520437771306357422,0.4359529126,0.1077002228,1.1707428548,0.9997039892,-0.0059367828,-0.0186238254,-0.0144859150
1520437771314690422,0.4331604959,0.1078899605,1.1707301122,0.9996987841,-0.0059221953,-0.0186922767,-0.0147603368
1520437771323023422,0.4304627349,0.1084495696,1.1703773141,0.9996755811,-0.0049355607,-0.0198159793,-0.0152216844
1520437771331357422,0.4272736989,0.1084003881,1.1706225738,0.9996785925,-0.0065709976,-0.0191103127,-0.0153078273
1520437771339690422,0.4244988437,0.1088208825,1.1703585429,0.9996619520,-0.0053886568,-0.0200683528,-0.0156270694
1520437771348024422,0.4213964445,0.1090451376,1.1703143686,0.9996630363,-0.0056352828,-0.0199844505,-0.0155781619
1520437771356357422,0.4182792363,0.1093177378,1.1701901803,0.9996551696,-0.0054360220,-0.0202954525,-0.0157507509
1520437771364690422,0.4150122327,0.1094741294,1.1701804281,0.9996551750,-0.0057643480,-0.0202753107,-0.0156593454
1520437771373023422,0.4115784482,0.1095677323,1.1702629748,0.9996594965,-0.0064184602,-0.0198707223,-0.0156476431
1520437771381357422,0.4085705069,0.1100529272,1.1699649988,0.9996216941,-0.0051744961,-0.0213047646,-0.0166072381
1520437771389690422,0.4048251328,0.1098106844,1.1702879317,0.9996732853,-0.0069333444,-0.0194693631,-0.0150397902
1520437771398023422,0.4013665076,0.1101691635,1.1701198718,0.9996706823,-0.0065020961,-0.0197145901,-0.0150859091
1520437771406357422,0.3983437826,0.1109004615,1.1697343620,0.9996085641,-0.0040602153,-0.0219584646,-0.0168540533
1520437771414690422,0.3942810512,0.1106726752,1.1699927540,0.9996773574,-0.0062676119,-0.0196557007,-0.0148172705
1520437771423024422,0.3908329151,0.1111807295,1.1697120831,0.9996643481,-0.0051062884,-0.0205599027,-0.0149133314
1520437771431357422,0.3872855062,0.1115571877,1.1695818626,0.9996499331,-0.0045489173,-0.0209586229,-0.0154936970
1520437771439690422,0.3834628379,0.1117177542,1.1695844870,0.9996753152,-0.0046679933,-0.0204152508,-0.0145152207
1520437771448023422,0.3797543644,0.1120113361,1.1695386990,0.9996798062,-0.0044310579,-0.0204303945,-0.0142565682
1520437771456357422,0.3759861795,0.1123212300,1.1695168991,0.9996609753,-0.0044963807,-0.0208509520,-0.0149316691
1520437771464690422,0.3720129956,0.1124529742,1.1695262448,0.9996970481,-0.0047757843,-0.0199573030,-0.0135908027
1520437771473024422,0.3680560405,0.1126554162,1.1695336453,0.9997079135,-0.0053429613,-0.0196142997,-0.0130697981
1520437771481357422,0.3642746449,0.1129757618,1.1694963832,0.9996942924,-0.0054261735,-0.0200255021,-0.0134483324
1520437771489690422,0.3601733943,0.1131191466,1.1695173247,0.9997230487,-0.0058713594,-0.0191217028,-0.0123981242
1520437771498023422,0.3563105212,0.1133972622,1.1695427155,0.9997160271,-0.0064444244,-0.0192724503,-0.0124461692
1520437771506357422,0.3519640142,0.1133707858,1.1698564162,0.9997483593,-0.0081696940,-0.0174981854,-0.0114143615
1520437771514690422,0.3479988606,0.1136935191,1.1697634410,0.9997456386,-0.0082617555,-0.0174025144,-0.0117283414
1520437771523023422,0.3441242717,0.1140638316,1.1695179190,0.9997576242,-0.0076587929,-0.0176318829,-0.0107309134
1520437771531357422,0.3402533536,0.1143328566,1.1695221637,0.9997623092,-0.0075961357,-0.0173170892,-0.0108509123
1520437771539690422,0.3359210513,0.1141989604,1.1698553989,0.9997982070,-0.0095718497,-0.0151437922,-0.0090879365
1520437771548024422,0.3321907456,0.1147898014,1.1695314718,0.9997887489,-0.0080827448,-0.0161167149,-0.0098680493
1520437771556357422,0.3280671840,0.1146606591,1.1699482910,0.9998120813,-0.0099468476,-0.0141647447,-0.0087305337
1520437771564690422,0.3241812669,0.1152862030,1.1695889851,0.9998197361,-0.0081974094,-0.0144975629,-0.0091169295
1520437771573023422,0.3197801661,0.1151733038,1.1698880975,0.9998547305,-0.0096929010,-0.0119389133,-0.0073503644
1520437771581357422,0.3158194076,0.1154190525,1.1699231077,0.9998492144,-0.0102233606,-0.0116404570,-0.0078441753
1520437771589690422,0.3117812185,0.1156570365,1.1698687601,0.9998649824,-0.0099399104,-0.0107490675,-0.0074614078
1520437771598024422,0.3076608873,0.1159787005,1.1698085810,0.9998820183,-0.0094823110,-0.0096154137,-0.0073197674
1520437771606357422,0.3036054761,0.1160661198,1.1698400027,0.9998881183,-0.0098568194,-0.0087751352,-0.0070420844
1520437771614690422,0.2994171463,0.1164282008,1.1698270398,0.9998926250,-0.0099052344,-0.0078199204,-0.0074480680
1520437771623023422,0.2952918858,0.1166392012,1.1698031504,0.9998982400,-0.0098285720,-0.0069194321,-0.0076831194
1520437771631357422,0.2911871608,0.1168045027,1.1697847721,0.9999048096,-0.0099988251,-0.0060627447,-0.0073238196
1520437771639690422,0.2871614095,0.1168611818,1.1698394508,0.9999024711,-0.0104920112,-0.0055475169,-0.0073614502
1520437771648023422,0.2830077734,0.1171391430,1.1697866063,0.9999044658,-0.0104699282,-0.0047804923,-0.0076542006
1520437771656357422,0.2788697362,0.1173754390,1.1696855575,0.9999100505,-0.0099809237,-0.0041123293,-0.0079599523
1520437771664690422,0.2749575726,0.1174392067,1.1698847594,0.9999079252,-0.0104697597,-0.0039340402,-0.0076843075
1520437771673024422,0.2710513826,0.1178135854,1.1695579350,0.9999132161,-0.0092529925,-0.0040572036,-0.0084546765
1520437771681357422,0.2668157741,0.1178013438,1.1696617727,0.9999148740,-0.0096785925,-0.0027945808,-0.0082921588
1520437771689690422,0.2629452558,0.1181881603,1.1694247902,0.9999209855,-0.0085888837,-0.0032508764,-0.0085840388
1520437771698023422,0.2589491194,0.1182988225,1.1694339446,0.9999219945,-0.0085436695,-0.0029929259,-0.0086054091
1520437771706357422,0.2548452688,0.1182908087,1.1695774110,0.9999234445,-0.0087571960,-0.0018993883,-0.0085328179
1520437771714690422,0.2508785762,0.1185727269,1.1695728458,0.9999303422,-0.0081490982,-0.0018721461,-0.0083305516
1520437771723024422,0.2471165380,0.1188192787,1.1693672692,0.9999316136,-0.0073190797,-0.0023643559,-0.0088095925
1520437771731357422,0.2430194431,0.1187892365,1.1695455696,0.9999328824,-0.0077957939,-0.0014497167,-0.0084471677
1520437771739690422,0.2392948942,0.1191456817,1.1693765400,0.9999419950,-0.0066626984,-0.0020669815,-0.0082062586
1520437771748023422,0.2353120551,0.1189892250,1.1696260526,0.9999333662,-0.0075844241,-0.0011802539,-0.0086224537
1520437771756357422,0.2316342709,0.1193080926,1.1694050161,0.9999357020,-0.0066874531,-0.0019218282,-0.0089541313
1520437771764690422,0.2278519154,0.1195668261,1.1693618071,0.9999358876,-0.0062135598,-0.0020735927,-0.0092364777
1520437771773023422,0.2240975682,0.1196911404,1.1694594761,0.9999366713,-0.0063292435,-0.0023938386,-0.0089924162
1520437771781357422,0.2200620743,0.1193888236,1.1697979963,0.9999293116,-0.0080395475,-0.0008084058,-0.0087226174
1520437771789690422,0.2165076952,0.1197623087,1.1695348572,0.9999336284,-0.0066929612,-0.0016717442,-0.0092275846
1520437771798024422,0.2125221384,0.1196500877,1.1698471631,0.9999279924,-0.0078800394,-0.0009993336,-0.0089953464
1520437771806357422,0.2090798840,0.1198018009,1.1696558009,0.9999273130,-0.0073908800,-0.0015779247,-0.0093943444
1520437771814690422,0.2052968684,0.1199878157,1.1695898097,0.9999252620,-0.0073558081,-0.0016283879,-0.0096286502
1520437771823023422,0.2016035998,0.1197452106,1.1698350893,0.9999306296,-0.0080903518,-0.0012738372,-0.0084651976
1520437771831357422,0.1979362293,0.1197469585,1.1697817595,0.9999225104,-0.0079117507,-0.0012513667,-0.0095295036
1520437771839690422,0.1941994178,0.1195992998,1.1698277132,0.9999171411,-0.0086136205,-0.0010987120,-0.0095031205
1520437771848024422,0.1902259092,0.1194818805,1.1700342287,0.9999073512,-0.0091394485,-0.0002797869,-0.0100837090
1520437771856357422,0.1866905589,0.1193240684,1.1700954886,0.9999064641,-0.0090259725,-0.0003961214,-0.0102683024
1520437771864690422,0.1831628197,0.1191153067,1.1701699212,0.9999039144,-0.0090279133,-0.0005311005,-0.0105060354
1520437771873023422,0.1796128762,0.1188777628,1.1702014364,0.9999052900,-0.0090947439,-0.0004603721,-0.0103191470
1520437771881357422,0.1761974567,0.1187376901,1.1700377654,0.9999061204,-0.0083533926,-0.0010961363,-0.0108060019
1520437771889690422,0.1727655094,0.1184317254,1.1700941969,0.9999012948,-0.0083845966,-0.0012721414,-0.0112018247
1520437771898023422,0.1694377338,0.1181940556,1.1701644370,0.9998997935,-0.0080098907,-0.0017856882,-0.0115349830
1520437771906357422,0.1656997613,0.1177636481,1.1704351238,0.9998959018,-0.0080267227,-0.0008333906,-0.0119608866
1520437771914690422,0.1624090543,0.1174964555,1.1703692251,0.9998951734,-0.0077371388,-0.0017338830,-0.0121149743
1520437771923024422,0.1590602286,0.1171705561,1.1704375462,0.9998892304,-0.0075477941,-0.0019603591,-0.0126773333
1520437771931357422,0.1558379703,0.1166869751,1.1705967503,0.9998898346,-0.0075016473,-0.0023982529,-0.0125814251
1520437771939690422,0.1523807350,0.1162539463,1.1707976658,0.9998822956,-0.0073523626,-0.0021445183,-0.0132943141
1520437771948023422,0.1490189369,0.1158637027,1.1708594197,0.9998726388,-0.0076550689,-0.0027509244,-0.0137309306
1520437771956357422,0.1458715249,0.1153723904,1.1710365133,0.9998639757,-0.0076575695,-0.0035640901,-0.0141664742
1520437771964690422,0.1423684715,0.1148276301,1.1711665247,0.9998532568,-0.0081390505,-0.0035782834,-0.0146429735
1520437771973024422,0.1391129208,0.1142958908,1.1713228933,0.9998423115,-0.0083878246,-0.0037824392,-0.0151884752
1520437771981357422,0.1357978388,0.1137809057,1.1715001745,0.9998278775,-0.0086938023,-0.0044557235,-0.0157727499
1520437771989690422,0.1324903605,0.1132413282,1.1716113541,0.9998131323,-0.0090588810,-0.0047900395,-0.0163918503
1520437771998023422,0.1293669692,0.1127726856,1.1717478732,0.9997963239,-0.0089226202,-0.0054144416,-0.0172737214
1520437772006357422,0.1259985077,0.1121284934,1.1718123534,0.9997795139,-0.0098027079,-0.0060589110,-0.0175533478
1520437772014690422,0.1227767203,0.1114533664,1.1719862600,0.9997596078,-0.0105802639,-0.0063256899,-0.0181320223
1520437772023023422,0.1196152820,0.1109914584,1.1720513424,0.9997351619,-0.0108389700,-0.0073723558,-0.0189148410
1520437772031357422,0.1164977524,0.1103026980,1.1722148701,0.9997231922,-0.0110592738,-0.0075547850,-0.0193431293
1520437772039690422,0.1133310607,0.1094904343,1.1722667206,0.9997020940,-0.0123285093,-0.0083102971,-0.0193563983
1520437772048024422,0.1100297994,0.1088923000,1.1722726968,0.9996849496,-0.0119597304,-0.0084063175,-0.0204034388
1520437772056357422,0.1068841658,0.1081605677,1.1722477130,0.9996692666,-0.0123753989,-0.0088018720,-0.0207541294
1520437772064690422,0.1033780195,0.1071561614,1.1725140192,0.9996491471,-0.0139493381,-0.0078349112,-0.0211095423
1520437772073023422,0.1004182170,0.1066358177,1.1721579986,0.9996373061,-0.0130262602,-0.0089346294,-0.0218115846
1520437772081357422,0.0972081191,0.1059150367,1.1720509538,0.9996165801,-0.0132501513,-0.0091927014,-0.0225082322
1520437772089690422,0.0940261547,0.1048680193,1.1720047448,0.9996009757,-0.0141080757,-0.0092273672,-0.0226651092
1520437772098024422,0.0908288377,0.1040287215,1.1718388719,0.9995908697,-0.0139666130,-0.0092330642,-0.0231900303
1520437772106357422,0.0876590831,0.1032181353,1.1716194706,0.9995818144,-0.0135018750,-0.0092909868,-0.0238237968
1520437772114690422,0.0845726456,0.1022983433,1.1714786922,0.9995658398,-0.0136699967,-0.0096900670,-0.0242356289
1520437772123023422,0.0813621473,0.1015107569,1.1712091906,0.9995545924,-0.0132506986,-0.0100730926,-0.0247703168
1520437772131357422,0.0783010850,0.1006799815,1.1709744659,0.9995651814,-0.0123845043,-0.0097562200,-0.0249176321
1520437772139690422,0.0751093001,0.0997727868,1.1707743010,0.9995332408,-0.0123360230,-0.0103242399,-0.0259717771
1520437772148023422,0.0718901768,0.0988955430,1.1704754488,0.9995256081,-0.0117877806,-0.0103847346,-0.0264908340
1520437772156357422,0.0688513694,0.0977774714,1.1702662958,0.9995384710,-0.0114618170,-0.0106349297,-0.0260455362
1520437772164690422,0.0656467139,0.0968290929,1.1699746966,0.9995099311,-0.0110388260,-0.0108401022,-0.0272127579
1520437772173024422,0.0624523402,0.0957910479,1.1697117406,0.9995136294,-0.0107654346,-0.0107518591,-0.0272214555
1520437772181357422,0.0592606788,0.0947754590,1.1695261093,0.9994967717,-0.0105641197,-0.0108761617,-0.0278623733
1520437772189690422,0.0560615169,0.0937267656,1.1692548376,0.9994892483,-0.0102567014,-0.0109470629,-0.0282170931
1520437772198023422,0.0529377025,0.0925871320,1.1690014404,0.9994916416,-0.0099213401,-0.0110630063,-0.0282070092
1520437772206357422,0.0497705968,0.0914611276,1.1687528225,0.9994873952,-0.0094728203,-0.0111421961,-0.0284791855
1520437772214690422,0.0466274837,0.0901903997,1.1685263661,0.9995094482,-0.0094797190,-0.0109635920,-0.0277632415
1520437772223024422,0.0433649984,0.0891057294,1.1682538586,0.9994933638,-0.0088396860,-0.0109098494,-0.0285631024
1520437772231357422,0.0400359885,0.0880461351,1.1680287509,0.9994785728,-0.0082214854,-0.0105165903,-0.0294005284
1520437772239690422,0.0370307978,0.0866014996,1.1678307884,0.9994940009,-0.0084163990,-0.0108173647,-0.0287035003
1520437772248023422,0.0337041655,0.0853785616,1.1676863120,0.9994734831,-0.0088768417,-0.0108509243,-0.0292611625
1520437772256357422,0.0305316772,0.0840701225,1.1675236909,0.9995062032,-0.0080953339,-0.0100961093,-0.0286336164
1520437772264690422,0.0272127108,0.0828287892,1.1673354634,0.9994938750,-0.0080286728,-0.0099932625,-0.0291147544
1520437772273023422,0.0239758738,0.0814895860,1.1671906434,0.9994765073,-0.0082424462,-0.0103407412,-0.0295269792
1520437772281357422,0.0207303458,0.0802244358,1.1670603556,0.9994538357,-0.0082671045,-0.0107281247,-0.0301428698
1520437772289690422,0.0173983749,0.0790834644,1.1669051646,0.9994496924,-0.0076126976,-0.0106903176,-0.0304643438
1520437772298024422,0.0141583698,0.0776785210,1.1667852950,0.9994626357,-0.0071040887,-0.0104609158,-0.0302413794
1520437772306357422,0.0108591147,0.0763997951,1.1667048832,0.9994512120,-0.0070627519,-0.0107709282,-0.0305185092
1520437772314690422,0.0076288000,0.0749149295,1.1666130406,0.9994554842,-0.0068139314,-0.0108149025,-0.0304194579
1520437772323023422,0.0043641108,0.0734782997,1.1666106634,0.9994613323,-0.0071299286,-0.0108317276,-0.0301476866
1520437772331357422,0.0010989179,0.0721488706,1.1665307924,0.9994471857,-0.0068093354,-0.0113185565,-0.0305097741
1520437772339690422,-0.0021807536,0.0706977274,1.1666179071,0.9994378986,-0.0068512620,-0.0111460361,-0.0308660496
1520437772348024422,-0.0054565539,0.0692567912,1.1666887948,0.9994458858,-0.0069549209,-0.0111540976,-0.0305800031
1520437772356357422,-0.0088194953,0.0678105258,1.1667580922,0.9994457659,-0.0067178830,-0.0107077386,-0.0307957059
1520437772364690422,-0.0121675656,0.0664377490,1.1668217777,0.9994208228,-0.0070622085,-0.0111997423,-0.0313482044
1520437772373023422,-0.0154570083,0.0648951670,1.1670308359,0.9994379075,-0.0071509862,-0.0106940079,-0.0309575621
1520437772381357422,-0.0187825255,0.0634315725,1.1671208390,0.9994186069,-0.0071731508,-0.0109475740,-0.0314824515
1520437772389690422,-0.0221587608,0.0620398798,1.1672406078,0.9994082409,-0.0066557856,-0.0108486654,-0.0319558284
1520437772398023422,-0.0255303719,0.0605778289,1.1674690481,0.9993886264,-0.0078687095,-0.0109086890,-0.0322716186
1520437772406357422,-0.0288996936,0.0591933673,1.1676987009,0.9993825515,-0.0074956149,-0.0106843514,-0.0326217134
1520437772414690422,-0.0322201858,0.0577283244,1.1679108072,0.9993420876,-0.0086438045,-0.0112783379,-0.0333687845
